cpi_id,lawmaker_id,lawmaker,state,body,district,employer_business_interest,industry,disclosure_report
6100,10886068,"FOUSHEE, VALERIE",NC,SENATE,23,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928593-NC-FOUSHEE-VALERIE-JEAN-PAIGE
6101,23442064,"FRALEY, JOHN",NC,HOUSE,95,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928596-NC-FRALEY-JOHN-ALFRED
6102,6503736,"GILL, ROSA U.",NC,HOUSE,33,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928599-NC-GILL-ROSA-U
6103,5884987,"GLAZIER, RICHARD",NC,HOUSE,44,CAMPBELL UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928604-NC-GLAZIER-RICHARD-B
6104,5884987,"GLAZIER, RICHARD",NC,HOUSE,44,STATE OF NC,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928604-NC-GLAZIER-RICHARD-B
6105,13004029,"GOODMAN, KENNETH",NC,HOUSE,66,GOODMAN HOLDINGS,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928606-NC-GOODMAN-KENNETH-LEIGH
6106,13004029,"GOODMAN, KENNETH",NC,HOUSE,66,R.W. GOODMAN CO. INC,RETAIL SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928606-NC-GOODMAN-KENNETH-LEIGH
6107,5931315,"GRAHAM, CHARLES",NC,HOUSE,47,COMPANSION HOME CARE/ UNIMED,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928610-NC-GRAHAM-CHARLES
6108,16072466,"GRAHAM, GEORGE",NC,HOUSE,12,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928613-NC-GRAHAM-GEORGE
6109,6674307,"GUNN JR, RICHARD",NC,SENATE,24,FIRST ELON PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6110,6674307,"GUNN JR, RICHARD",NC,SENATE,24,GUNN & ASSOCIATES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6111,6674307,"GUNN JR, RICHARD",NC,SENATE,24,HEALTHCARE SOLUTIONS OF VIRGINIA LLC,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6112,6674307,"GUNN JR, RICHARD",NC,SENATE,24,KELLER WILLIAMS,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6113,6674307,"GUNN JR, RICHARD",NC,SENATE,24,LRT MALL PARTNERS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6114,6674307,"GUNN JR, RICHARD",NC,SENATE,24,MGS DEV. INC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6115,6674307,"GUNN JR, RICHARD",NC,SENATE,24,URGENT CARE PARTNERS LLC,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928619-NC-GUNN-JR-RICHARD-W-RICK
6116,5930896,"HAGER, MICHAEL",NC,HOUSE,112,KING LAW,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928625-NC-HAGER-MICHAEL-DEAN-MIKE
6117,5930896,"HAGER, MICHAEL",NC,HOUSE,112,ODOM ENGINEERING,ENVIRONMENTAL SERVICES & EQUIPMENT,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928625-NC-HAGER-MICHAEL-DEAN-MIKE
6118,10886007,"HALL II, DUANE",NC,HOUSE,11,LAW OFFICES OF DUANE R. HALL II PLLC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928631-NC-HALL-II-DUANE-R
6119,6006438,"HALL, LARRY D.",NC,HOUSE,29,HALL LAW OFFICE,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928634-NC-HALL-LARRY-D
6120,6006438,"HALL, LARRY D.",NC,HOUSE,29,HALL REAL ESTATE,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928634-NC-HALL-LARRY-D
6121,13003882,"HAMILTON, SUSAN",NC,HOUSE,18,EAST WEST WATER STREET LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928637-NC-HAMILTON-SUSAN-HOLLADAY
6122,13003882,"HAMILTON, SUSAN",NC,HOUSE,18,HAMILTON PLANNING,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928637-NC-HAMILTON-SUSAN-HOLLADAY
6123,6503022,"HANES JR., EDWARD FRANCIS",NC,HOUSE,72,MONTICELLO PARK LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928641-NC-HANES-JR-EDWARD-FRANCIS
6124,6503022,"HANES JR., EDWARD FRANCIS",NC,HOUSE,72,THE O. FRANK AND EVELYN HANES FOUNDATION FOR THE ARTS AND EDUCATION,NONPROFIT INSTITUTIONS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928641-NC-HANES-JR-EDWARD-FRANCIS
6125,13004009,"HARDISTER, JONATHAN",NC,HOUSE,59,FIRST CAROLINA MORTGAGE,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928649-NC-HARDISTER-JONATHAN-YATES
6126,5897641,"HARRINGTON, KATHRYN",NC,SENATE,43,REAL ESTATE BROKER,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928655-NC-HARRINGTON-KATHRYN-G
6127,13004008,"HARRISON, MARY PRICE (PRICEY)",NC,HOUSE,57,ADA GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928659-NC-HARRISON-MARY-PRICE-PRICEY
6128,13004008,"HARRISON, MARY PRICE (PRICEY)",NC,HOUSE,57,INTEGRO EARTH FUELS,MISCELLANEOUS ENERGY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928659-NC-HARRISON-MARY-PRICE-PRICEY
6129,13004008,"HARRISON, MARY PRICE (PRICEY)",NC,HOUSE,57,IQMAX HEALTHCARE,HEALTH SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928659-NC-HARRISON-MARY-PRICE-PRICEY
6130,13004008,"HARRISON, MARY PRICE (PRICEY)",NC,HOUSE,57,IQMAX INC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928659-NC-HARRISON-MARY-PRICE-PRICEY
6131,6019822,"HARTSELL JR., FLETCHER L.",NC,SENATE,36,EQUITY PROPERTIES OF CONCORD LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928665-NC-HARTSELL-JR-FLETCHER-L
6132,6019822,"HARTSELL JR., FLETCHER L.",NC,SENATE,36,HARTSELL & WILLIAMS PA,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928665-NC-HARTSELL-JR-FLETCHER-L
6133,6019822,"HARTSELL JR., FLETCHER L.",NC,SENATE,36,JURIS PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928665-NC-HARTSELL-JR-FLETCHER-L
6134,6019822,"HARTSELL JR., FLETCHER L.",NC,SENATE,36,RIGHT CHANGE.ORG,CONSERVATIVE POLICY ORGANIZATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928665-NC-HARTSELL-JR-FLETCHER-L
6135,13004128,"HASTINGS, KELLY",NC,HOUSE,110,KELLY HASTINGS REALTOR,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928669-NC-HASTINGS-KELLY-E
6136,13012763,"HISE JR., RALPH E.",NC,SENATE,47,MARYLAND COMMUNITY COLLEGE,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928673-NC-HISE-JR-RALPH-E
6137,10886043,"HOLLEY, YVONNE",NC,HOUSE,38,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928679-NC-HOLLEY-YVONNE-LEWIS
6138,5893842,"HOLLOWAY, BRYAN",NC,HOUSE,91,HOLLOWAY & ASSOCIATES INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928683-NC-HOLLOWAY-BRYAN
6139,6686869,"HORN, DWIGHT",NC,HOUSE,68,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928685-NC-HORN-DWIGHT-CRAIG
6140,5849427,"HOWARD, JULIA C.",NC,HOUSE,79,DAVIE BUILDERS,GENERAL CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928688-NC-HOWARD-JULIA-C
6141,5849427,"HOWARD, JULIA C.",NC,HOUSE,79,HOWARD REALTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928688-NC-HOWARD-JULIA-C
6142,23442018,"HUNTER III, HOWARD JACQUE",NC,HOUSE,5,HUNTER'S FUNERAL HOME,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928693-NC-HUNTER-III-HOWARD-JACQUE
6143,5852018,"HURLEY, PATRICIA",NC,HOUSE,70,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928696-NC-HURLEY-PATRICIA-BRITT
6144,6052371,"ILER JR., FRANCIS ROBERTSON",NC,HOUSE,17,BRUNSWICK COMMUNITY COLLEGE BOARD OF TRUSTEES,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928700-NC-ILER-JR-FRANCIS-ROBERTSON
6145,5844998,"INSKO, VERLA",NC,HOUSE,56,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928704-NC-INSKO-VERLA-C
6146,5924529,"JACKSON, DARREN",NC,HOUSE,39,EASTERN WAKE PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928710-NC-JACKSON-DARREN
6147,5924529,"JACKSON, DARREN",NC,HOUSE,39,"GAY, JACKSON & MCNALLY LLP",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928710-NC-JACKSON-DARREN
6148,26783102,"JACKSON, JEFFREY",NC,SENATE,37,NC NATIONAL GUARD,MILITARY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928713-NC-JACKSON-JEFFREY-NEALE-JEFF
6149,26783102,"JACKSON, JEFFREY",NC,SENATE,37,WOMBLE CARLYLE,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928713-NC-JACKSON-JEFFREY-NEALE-JEFF
6150,5856356,"JACKSON, WILLIAM",NC,SENATE,10,JACKSON FAMILY INVESTMENTS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6151,5856356,"JACKSON, WILLIAM",NC,SENATE,10,JACKSON FARMING CO.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6152,5856356,"JACKSON, WILLIAM",NC,SENATE,10,JFC PARTNERSHIP LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6153,5856356,"JACKSON, WILLIAM",NC,SENATE,10,JFC TRANSPORT INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6154,5856356,"JACKSON, WILLIAM",NC,SENATE,10,MONEY MIZER OF NC LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6155,5856356,"JACKSON, WILLIAM",NC,SENATE,10,NASH PRODUCE CO.,FOOD PROCESSING & SALES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6156,5856356,"JACKSON, WILLIAM",NC,SENATE,10,NORTH CAROLINA AGRICULTURAL PARTNERSHIP LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928717-NC-JACKSON-WILLIAM-BRENT
6157,10886159,"JETER JR., CHARLES ROPER",NC,HOUSE,92,ANAPORT INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928719-NC-JETER-JR-CHARLES-ROPER
6158,10886159,"JETER JR., CHARLES ROPER",NC,HOUSE,92,INTERMODAL FCL INC.,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928719-NC-JETER-JR-CHARLES-ROPER
6159,10886159,"JETER JR., CHARLES ROPER",NC,HOUSE,92,TOWN OF HUNTERSVILLE,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928719-NC-JETER-JR-CHARLES-ROPER
6160,13004048,"JOHNSON, LINDA P.",NC,HOUSE,83,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928723-NC-JOHNSON-LINDA-P
6161,13004011,"JOHNSON, RALPH C.",NC,HOUSE,58,HOMESTYLE REMODELING,GENERAL CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928728-NC-JOHNSON-RALPH-CHUCKIE
6162,5971221,"JONES JR., CLARENCE HERBERT (BERT)",NC,HOUSE,65,C. BERT JONES DDS LTD (DENTIST),HEALTH PROFESSIONALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928731-NC-JONES-JR-CLARENCE-HERBERT-BERT
6163,13004097,"JORDAN, JONATHAN",NC,HOUSE,93,DUKE UNIVERSITY,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928734-NC-JORDAN-JONATHAN-CHRISTIAN
6164,13004097,"JORDAN, JONATHAN",NC,HOUSE,93,JORDAN AND JORDAN LAW OFFFICES PLLC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928734-NC-JORDAN-JONATHAN-CHRISTIAN
6165,5852055,"KRAWIEC, JOYCE RILEY",NC,SENATE,31,J & R VENTURES,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928737-NC-KRAWIEC-JOYCE-RILEY
6166,5852055,"KRAWIEC, JOYCE RILEY",NC,SENATE,31,PRIME CAPITAL GROUP,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928737-NC-KRAWIEC-JOYCE-RILEY
6167,5852055,"KRAWIEC, JOYCE RILEY",NC,SENATE,31,PRIME PROPERTY LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928737-NC-KRAWIEC-JOYCE-RILEY
6168,10886127,"LAMBETH, DONNY",NC,HOUSE,75,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928746-NC-LAMBETH-DONNY-CARR
6169,5990384,"LANGDON JR., JAMES H.",NC,HOUSE,28,N/A,NONE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928752-NC-LANGDON-JR-JAMES-H
6170,6674328,"LEE, MICHAEL",NC,SENATE,9,COMMERCIAL INTERIOR RESOURCES LLC,MISCELLANEOUS MANUFACTURING & DISTRIBUTING,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928753-NC-LEE-MICHAEL-VINCENT
6171,6674328,"LEE, MICHAEL",NC,SENATE,9,LEE LAW FIRM PLLC,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928753-NC-LEE-MICHAEL-VINCENT
6172,6674328,"LEE, MICHAEL",NC,SENATE,9,TOPSAIL TITLE INC.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928753-NC-LEE-MICHAEL-VINCENT
6173,5933725,"LEWIS, DAVID R",NC,HOUSE,53,DRL FARMS LLC,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928757-NC-LEWIS-DAIVD-R
6174,5933725,"LEWIS, DAVID R",NC,HOUSE,53,DRL PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928757-NC-LEWIS-DAIVD-R
6175,5933725,"LEWIS, DAVID R",NC,HOUSE,53,HARNETT TRACTOR CO. INC.,AGRICULTURAL SERVICES & PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928757-NC-LEWIS-DAIVD-R
6176,5933725,"LEWIS, DAVID R",NC,HOUSE,53,LEWIS FARMS INC.,CROP PRODUCTION & BASIC PROCESSING & LIVESTOCK,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928757-NC-LEWIS-DAIVD-R
6177,5933725,"LEWIS, DAVID R",NC,HOUSE,53,PROTECTED HOLDINGS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928757-NC-LEWIS-DAIVD-R
6178,6099801,"LOWE JR., PAUL A.",NC,SENATE,32,SHILOH BAPTIST CHURCH,CLERGY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928760-NC-LOWE-JR-PAUL-A
6179,5883254,"LUCAS, MARVIN W.",NC,HOUSE,42,RBC CENTURA BANK,COMMERCIAL BANKS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928764-NC-LUCAS-MARVIN-W
6180,6382109,"LUEBKE, PAUL",NC,HOUSE,30,UNC GREENSBORO,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928768-NC-LUEBKE-PAUL-T
6181,10886038,"MALONE III, CHRISTOPHER E.",NC,HOUSE,35,G4S COMPLIANCE AND INVESTIGATIONS,BUSINESS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3932922-NC-MALONE-III-CHRISTOPHER-E
6182,5846450,"MARTIN III, DAVID GRIER",NC,HOUSE,34,CANAL HOLDINGS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928777-NC-MARTIN-III-DAVID-GRIER
6183,5846450,"MARTIN III, DAVID GRIER",NC,HOUSE,34,QUALITY OIL INVESTMENTS LLC,OIL & GAS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928777-NC-MARTIN-III-DAVID-GRIER
6184,5846450,"MARTIN III, DAVID GRIER",NC,HOUSE,34,THE MAY COMPANY LP,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928777-NC-MARTIN-III-DAVID-GRIER
6185,5846450,"MARTIN III, DAVID GRIER",NC,HOUSE,34,US ARMY,MILITARY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928777-NC-MARTIN-III-DAVID-GRIER
6186,10886001,"MARTIN, SUSAN LYNN",NC,HOUSE,8,BOON DOCS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928778-NC-MARTIN-SUSAN-LYNN
6187,13003865,"MCELRAFT, PATRICIA EARLENE",NC,HOUSE,13,PARADISE FOUND REALTY,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928781-NC-MCELRAFT-PATRICIA-EARLENE
6188,13003865,"MCELRAFT, PATRICIA EARLENE",NC,HOUSE,13,THERMOFISHER SCIENTIFIC,PHARMACEUTICALS & HEALTH PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928781-NC-MCELRAFT-PATRICIA-EARLENE
6189,6686992,"MCGRADY, CHARLES",NC,HOUSE,117,TAPROOTS CORP.,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928783-NC-MCGRADY-CHARLES-WORDEN-CHUCK
6190,6045803,"MCINNIS, THOMAS",NC,SENATE,25,AFFORDABLE HOME INSPECTIONS LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6191,6045803,"MCINNIS, THOMAS",NC,SENATE,25,BUTCHER BOYS LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6192,6045803,"MCINNIS, THOMAS",NC,SENATE,25,IRON HORSE AUCTION CO. INC.,MISCELLANEOUS FINANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6193,6045803,"MCINNIS, THOMAS",NC,SENATE,25,IRON HORSE PROPERTIES LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6194,6045803,"MCINNIS, THOMAS",NC,SENATE,25,IRON HORSE TRADING (?),MISCELLANEOUS FINANCE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6195,6045803,"MCINNIS, THOMAS",NC,SENATE,25,MSK HOLDINGS LLC,REAL ESTATE,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6196,6045803,"MCINNIS, THOMAS",NC,SENATE,25,SEABOARD TIMBERLAND INVESTMENTS LLC,FORESTRY & FOREST PRODUCTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928786-NC-MCINNIS-THOMAS-MOSES-TOM
6197,6360425,"MCKISSICK JR., FLOYD B.",NC,SENATE,20,MCKISSICK & MCKISSICK,LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928790-NC-MCKISSICK-JR-FLOYD-B
6198,16072472,"MCNEILL, ALLEN RAY",NC,HOUSE,78,EAST SIDE BAPTIST CHURCH,CLERGY,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928794-NC-MCNEILL-ALLEN-RAY
6199,16072472,"MCNEILL, ALLEN RAY",NC,HOUSE,78,RANDOLPH COUNTY SHERIFF'S OFFICE,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928794-NC-MCNEILL-ALLEN-RAY
6200,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,BAYWOOD POINT LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6201,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,CARDINAL LANDSCAPING INC.,SPECIAL TRADE CONTRACTORS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6202,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,CITY OF FAYETTESVILLE,CIVIL SERVANTS/PUBLIC OFFICIALS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6203,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,GEA II LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6204,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,PARMALEE INVESTMENTS,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6205,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,WBM LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6206,13012678,"MEREDITH, WESLEY ALAN",NC,SENATE,19,WOOD VALLEY NC LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928797-NC-MEREDITH-WESLEY-ALAN
6207,12542277,"MEYER, GRAIG R.",NC,HOUSE,50,CHAPEL HILL-CARRBORO CITY SCHOOLS,EDUCATION,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928801-NC-MEYER-GRAIG-R
6208,12542277,"MEYER, GRAIG R.",NC,HOUSE,50,THE EQUITY COLLABORATIVE LLC,EMPLOYER LISTED/CATEGORY UNKNOWN,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928801-NC-MEYER-GRAIG-R
6209,13003896,"MICHAUX JR., HENRY M. (MICKEY)",NC,HOUSE,31,GLENVIEW MEMORIAL PARK INC.,MISCELLANEOUS SERVICES,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928803-NC-MICHAUX-JR-HENRY-M-MICKEY
6210,13003896,"MICHAUX JR., HENRY M. (MICKEY)",NC,HOUSE,31,"H.M. MICHAUX JR., ATTORNEY-AT-LAW",LAWYERS & LOBBYISTS,HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928803-NC-MICHAUX-JR-HENRY-M-MICKEY
6211,13003896,"MICHAUX JR., HENRY M. (MICKEY)",NC,HOUSE,31,UNION INSURANCE & REALTY CO.,"MISCELLANEOUS FINANCE, INSURANCE & REAL ESTATE",HTTP://DISCLOSURE.APPS.FIVETWENTYSEVEN.COM/3928803-NC-MICHAUX-JR-HENRY-M-MICKEY
